st_str,st_ID#,timer,depth_cmd,depth_ft,pitch_cmd,pitch_deg,rud_deg,h_deg,bce_cmd,bce_mm,batt_cmd,batt_mm,pitchRate_degs,depthRate_fps,sys_amps,sys_volts,int_PSI
            DIVE,03, 1518469641,   2.0,   0.5, -20.0,  -8.7,   0.0, -15.1,  87.7,  90.0,  43.7,  43.3,   0.1,  -0.1, 0.024, 26.60,   3.7                          
            DIVE,03, 1518469642,   2.0,   0.5, -20.0,  -8.7,   0.0, -15.3,  88.4,  89.0,  43.7,  43.3,   0.0,   0.4, 0.023, 26.61,   3.7                          
            DIVE,03, 1518469643,   2.0,   0.6, -20.0,  -8.7,   0.0, -15.1,  89.5,  88.6,  43.6,  43.2,  -0.1,   0.0, 0.028, 26.56,   3.7                          
            DIVE,03, 1518469644,   2.0,   0.6, -20.0,  -8.9,   0.0, -15.1,  90.5,  88.8,  43.5,  43.2,  -0.3,  -0.6, 0.024, 26.52,   3.6                          
            DIVE,03, 1518469645,   2.0,   0.6, -20.0,  -9.2,   0.0, -15.2,  90.2,  89.6,  43.3,  43.2,  -0.5,   0.4, 0.026, 26.64,   3.6                          
            DIVE,03, 1518469646,   2.0,   0.8, -20.0,  -9.8,   0.0, -15.2,  93.5,  89.6,  43.0,  43.2,  -0.6,  -0.5, 0.026, 26.68,   3.6                          
            DIVE,03, 1518469647,   2.0,   0.8, -20.0, -10.5,   0.0, -15.5,  94.0,  90.0,  42.6,  43.1,  -0.8,  -0.2, 0.026, 26.68,   3.6                          
            DIVE,03, 1518469648,   2.0,   0.8, -20.0, -11.3,   0.0, -15.2,  94.3,  90.8,  42.1,  42.9,  -0.9,   0.3, 0.027, 26.60,   3.6                          
            DIVE,03, 1518469649,   2.0,   0.7, -20.0, -12.2,   0.0, -14.8,  92.7,  92.9,  41.7,  42.3,  -0.7,   0.3, 0.039, 26.70,   3.6                          
            DIVE,03, 1518469650,   2.0,   0.9, -20.0, -12.8,   0.0, -14.1,  95.1,  93.1,  41.4,  42.0,  -0.5,   0.2, 0.024, 26.63,   3.6                          
            DIVE,03, 1518469651,   2.0,   0.9, -20.0, -13.3,   0.0, -13.9,  96.7,  93.3,  41.3,  41.6,  -0.3,  -0.3, 0.025, 26.74,   3.7                          
            DIVE,03, 1518469652,   2.0,   0.8, -20.0, -13.5,   0.0, -13.9,  94.5,  94.1,  41.2,  41.5,  -0.2,   0.6, 0.025, 26.71,   3.6                          
            DIVE,03, 1518469653,   2.0,   1.0, -20.0, -13.6,   0.0, -14.3,  97.8,  94.6,  41.2,  41.8,  -0.1,  -0.1, 0.025, 26.65,   3.7                          
            DIVE,03, 1518469654,   2.0,   0.9, -20.0, -13.7,   0.0, -14.5,  96.9,  94.7,  41.1,  41.4,  -0.1,  -0.3, 0.036, 26.65,   3.6                          
            DIVE,03, 1518469655,   2.0,   1.0, -20.0, -13.8,   0.0, -14.4,  97.1,  94.9,  41.0,  41.2,  -0.2,   0.4, 0.027, 26.60,   3.7                          
            DIVE,03, 1518469656,   2.0,   1.1, -20.0, -14.1,   0.0, -14.2, 118.0,  98.3,  40.9,  40.9,  -0.3,  -0.3, 0.028, 26.82,   3.6                          
            DIVE,03, 1518469657,   2.0,   1.1, -20.0, -14.4,   0.0, -13.6, 118.0, 103.3,  40.7,  41.4,  -0.5,   0.1, 0.023, 26.61,   3.6                          
            DIVE,03, 1518469658,   2.0,   1.1, -20.0, -14.9,   0.0, -13.2, 118.0, 106.9,  40.5,  40.1,  -0.4,  -0.5, 0.031, 26.72,   3.6                          
            DIVE,03, 1518469659,   2.0,   1.2, -20.0, -15.2,   0.0, -12.5, 118.0, 111.5,  40.4,  40.3,  -0.2,   0.6, 0.028, 26.67,   3.6                          
            DIVE,03, 1518469660,   2.0,   1.0, -20.0, -15.2,   0.0, -11.9, 118.0, 113.8,  40.5,  40.1,   0.2,   1.7, 0.037, 26.60,   3.6                          
            DIVE,03, 1518469661,   2.0,   0.9, -20.0, -14.8,   0.0, -11.4,  96.6, 114.5,  40.7,  40.3,   0.5,   0.4, 0.027, 26.66,   3.6                          
            DIVE,03, 1518469662,   2.0,   1.1, -20.0, -14.0,   0.0, -11.3, 118.0, 114.9,  41.2,  40.8,   0.9,   1.1, 0.025, 26.58,   3.6                          
            DIVE,03, 1518469663,   2.0,   0.9, -20.0, -13.0,   0.0, -11.3,  96.4, 114.5,  41.8,  41.0,   1.1,   1.0, 0.027, 26.66,   3.6                          
            DIVE,03, 1518469664,   2.0,   0.9, -20.0, -11.8,   0.0, -11.5,  96.3, 111.3,  42.4,  41.8,   1.2,   0.1, 0.027, 26.59,   3.6                          
            DIVE,03, 1518469665,   2.0,   0.9, -20.0, -10.7,   0.0, -11.6,  96.9, 106.3,  42.9,  42.3,   1.0,  -0.9, 0.025, 26.49,   3.7                          
            DIVE,03, 1518469666,   2.0,   0.9, -20.0,  -9.8,   0.0, -12.0,  95.4, 103.9,  43.3,  43.0,   0.6,   0.4, 0.028, 26.67,   3.6                          
            DIVE,03, 1518469667,   2.0,   0.8, -20.0,  -9.3,   0.0, -12.5,  94.5, 102.8,  43.4,  43.1,   0.3,   0.8, 0.032, 26.61,   3.6                          
            DIVE,03, 1518469668,   2.0,   0.7, -20.0,  -9.1,   0.0, -13.1,  92.8, 100.5,  43.5,  43.2,   0.1,   0.4, 0.026, 26.67,   3.6                          
            DIVE,03, 1518469669,   2.0,   0.7, -20.0,  -9.0,   0.0, -13.5,  91.4,  97.4,  43.5,  43.1,   0.0,   0.8, 0.032, 26.64,   3.7                          
            DIVE,03, 1518469670,   2.0,   0.7, -20.0,  -9.1,   0.0, -14.0,  92.2,  95.6,  43.5,  43.3,  -0.0,  -0.2, 0.028, 26.63,   3.6                          
            DIVE,03, 1518469672,   2.0,   0.7, -20.0,  -9.1,   0.0, -14.4,  91.4,  95.1,  43.5,  43.0,   0.0,  -0.0, 0.027, 26.81,   3.6                          
            DIVE,03, 1518469673,   2.0,   0.5, -20.0,  -9.0,   0.0, -14.5,  87.9,  94.4,  43.5,  43.2,   0.1,  -0.4, 0.029, 26.58,   3.6                          
            DIVE,03, 1518469674,   2.0,   0.5, -20.0,  -8.9,   0.0, -14.6,  88.4,  91.4,  43.6,  43.3,   0.1,   0.4, 0.032, 26.56,   3.7                          
            DIVE,03, 1518469675,   2.0,   0.5, -20.0,  -8.7,   0.0, -14.7,  88.0,  90.8,  43.7,  43.3,   0.2,   0.1, 0.027, 26.69,   3.7                          
            DIVE,03, 1518469676,   2.0,   0.5, -20.0,  -8.6,   0.0, -14.9,  88.0,  90.1,  43.8,  43.2,   0.2,  -0.3, 0.027, 26.54,   3.6                          
            DIVE,03, 1518469677,   2.0,   0.5, -20.0,  -8.4,   0.0, -14.8,  88.0,  89.4,  43.8,  43.7,   0.1,   0.6, 0.025, 26.58,   3.6                          
            DIVE,03, 1518469678,   2.0,   0.6, -20.0,  -8.5,   0.0, -15.1,  89.0,  89.3,  43.7,  43.6,  -0.1,   0.5, 0.023, 26.67,   3.7                          
            DIVE,03, 1518469679,   2.0,   0.7, -20.0,  -8.7,   0.0, -15.5,  92.0,  89.4,  43.6,  43.5,  -0.3,  -0.0, 0.027, 26.55,   3.6                          
            DIVE,03, 1518469680,   2.0,   0.7, -20.0,  -9.0,   0.0, -15.2,  91.5,  89.6,  43.4,  43.7,  -0.4,  -0.1, 0.024, 26.69,   3.7                          
            DIVE,03, 1518469681,   2.0,   0.6, -20.0,  -9.5,   0.0, -15.0,  89.0,  90.0,  43.1,  43.8,  -0.5,  -0.0, 0.024, 26.66,   3.6                          
            DIVE,03, 1518469682,   2.0,   0.7, -20.0, -10.1,   0.0, -14.4,  91.3,  90.1,  42.8,  43.3,  -0.6,   1.0, 0.026, 26.67,   3.6                          
            DIVE,03, 1518469683,   2.0,   0.7, -20.0, -10.7,   0.0, -13.8,  92.6,  90.1,  42.5,  43.1,  -0.5,   0.8, 0.026, 26.68,   3.7                          
            DIVE,03, 1518469684,   2.0,   0.7, -20.0, -11.2,   0.0, -12.9,  92.8,  90.3,  42.3,  42.5,  -0.4,  -0.2, 0.025, 26.68,   3.7                          
            DIVE,03, 1518469685,   2.0,   0.7, -20.0, -11.6,   0.0, -12.1,  92.9,  91.7,  42.1,  42.5,  -0.4,   0.2, 0.029, 26.76,   3.6                          
            DIVE,03, 1518469686,   2.0,   0.7, -20.0, -11.9,   0.0, -11.7,  91.9,  92.1,  42.0,  42.6,  -0.3,  -0.2, 0.024, 26.66,   3.6                          
            DIVE,03, 1518469687,   2.0,   0.9, -20.0, -12.2,   0.0, -11.5,  95.0,  91.6,  41.8,  42.4,  -0.3,  -0.1, 0.027, 26.71,   3.7                          
            DIVE,03, 1518469688,   2.0,   0.8, -20.0, -12.5,   0.0, -11.3,  94.4,  93.0,  41.7,  42.1,  -0.3,  -0.0, 0.029, 26.62,   3.6                          
            DIVE,03, 1518469689,   2.0,   0.8, -20.0, -12.8,   0.0, -11.1,  94.7,  93.8,  41.5,  42.0,  -0.4,   0.2, 0.030, 26.68,   3.7                          
            DIVE,03, 1518469690,   2.0,   0.9, -20.0, -13.2,   0.0, -11.5,  96.2,  94.0,  41.3,  41.5,  -0.4,  -0.5, 0.028, 26.71,   3.7                          
            DIVE,03, 1518469691,   2.0,   1.0, -20.0, -13.7,   0.0, -11.4,  98.0,  95.6,  41.1,  41.3,  -0.5,   0.1, 0.021, 26.78,   3.6                          
            DIVE,03, 1518469692,   2.0,   1.3, -20.0, -14.2,   0.0, -11.0, 118.0, 100.5,  40.8,  41.3,  -0.5,  -0.1, 0.033, 26.66,   3.7                          
            DIVE,03, 1518469693,   2.0,   1.1, -20.0, -14.7,   0.0, -10.4, 118.0, 105.0,  40.6,  40.7,  -0.4,  -1.0, 0.028, 26.71,   3.7                          
            DIVE,03, 1518469694,   2.0,   1.2, -20.0, -15.0,   0.0,  -9.7, 118.0, 109.0,  40.5,  40.2,  -0.2,   1.3, 0.026, 26.72,   3.7                          
            DIVE,03, 1518469695,   2.0,   1.2, -20.0, -15.0,   0.0,  -9.0, 118.0, 111.9,  40.5,  40.4,   0.1,  -0.8, 0.027, 26.72,   3.6                          
            DIVE,03, 1518469696,   2.0,   1.1, -20.0, -14.8,   0.0,  -8.4, 118.0, 112.7,  40.7,  40.4,   0.4,   0.4, 0.024, 26.70,   3.6                          
            DIVE,03, 1518469697,   2.0,   1.0, -20.0, -14.2,   0.0,  -8.2, 118.0, 112.4,  41.0,  40.7,   0.7,  -1.1, 0.027, 26.70,   3.6                          
            DIVE,03, 1518469698,   2.0,   1.2, -20.0, -13.5,   0.0,  -8.4, 118.0, 111.4,  41.5,  41.2,   0.8,  -0.2, 0.025, 26.71,   3.6                          
            DIVE,03, 1518469699,   2.0,   1.2, -20.0, -12.6,   0.0,  -8.5, 118.0, 111.7,  41.9,  41.0,   1.0,  -0.2, 0.032, 26.84,   3.6                          
            DIVE,03, 1518469700,   2.0,   1.0, -20.0, -11.6,   0.0,  -8.1, 118.0, 113.4,  42.4,  41.9,   1.0,  -0.7, 0.023, 26.69,   3.6                          
            DIVE,03, 1518469701,   2.0,   1.2, -20.0, -10.7,   0.0,  -8.1, 118.0, 113.4,  42.9,  42.5,   0.9,   0.7, 0.028, 26.74,   3.7                          
            DIVE,03, 1518469702,   2.0,   0.8, -20.0,  -9.9,   0.0,  -8.1,  94.8, 113.0,  43.2,  42.5,   0.8,  -0.2, 0.027, 26.66,   3.6                          
            DIVE,03, 1518469703,   2.0,   0.7, -20.0,  -9.2,   0.0,  -8.3,  91.3, 106.3,  43.6,  43.0,   0.6,   0.1, 0.028, 26.76,   3.6                          
            DIVE,03, 1518469704,   2.0,   0.8, -20.0,  -8.7,   0.0,  -8.7,  94.3, 103.3,  43.7,  43.2,   0.3,  -0.2, 0.026, 26.66,   3.7                          
            DIVE,03, 1518469705,   2.0,   0.7, -20.0,  -8.4,   0.0,  -9.1,  91.3, 100.0,  43.8,  43.6,   0.1,   0.3, 0.029, 26.75,   3.7                          
            RISE,04, 1518469706,  -1.0,   0.6,  20.0,  -8.4,   0.0,  -9.3, 149.7, 100.0,  23.8,  43.6,   0.0,   0.3, 0.027, 26.66,   3.6                          
            RISE,04, 1518469707,  -1.0,   0.7,  20.0,  -8.2,   0.0,  -8.5, 152.4, 109.6,  24.0,  40.7,   0.6,   0.8, 0.032, 26.70,   3.6                          
            RISE,04, 1518469708,  -1.0,   0.5,  20.0,  -7.1,   0.0,  -7.5, 148.9, 119.7,  24.9,  37.7,   1.9,  -0.0, 0.035, 26.77,   3.5                          
            RISE,04, 1518469709,  -1.0,   0.6,  20.0,  -4.4,   0.0,  -6.5, 150.4, 131.7,  26.7,  34.9,   3.5,  -0.3, 0.024, 26.77,   3.6                          
 FLOAT_BROADCAST,08, 1518469710,  -1.0,   0.5,  20.0,  -0.2,   0.0,  -5.6, 320.0, 136.0,  73.0,  32.4,   5.1,  -0.2, 0.040, 26.74,   3.5                          
 FLOAT_BROADCAST,08, 1518469711,  -1.0,   0.6,  20.0,   5.4,   0.0,  -4.7, 320.0, 146.1,  73.0,  32.6,   5.9,   0.1, 0.036, 26.73,   3.6                          
 FLOAT_BROADCAST,08, 1518469712,  -1.0,   0.5,  20.0,  10.5,   0.0,  -3.9, 320.0, 156.7,  73.0,  35.2,   1.6,  -0.2, 0.026, 26.81,   3.5                          
 FLOAT_BROADCAST,08, 1518469713,  -1.0,   0.4,  20.0,   8.3,   0.0,  -3.5, 320.0, 165.6,  73.0,  38.2,  -2.6,  -0.3, 0.024, 26.87,   3.6                          
 FLOAT_BROADCAST,08, 1518469714,  -1.0,   0.4,  20.0,   6.7,   0.0,  -3.1, 320.0, 180.2,  73.0,  41.0,  -1.1,   0.2, 0.026, 26.63,   3.5                          
 FLOAT_BROADCAST,08, 1518469715,  -1.0,   0.3,  20.0,   5.1,   0.0,  -2.8, 320.0, 190.8,  73.0,  43.7,  -2.3,   0.3, 0.031, 26.66,   3.5                          
 FLOAT_BROADCAST,08, 1518469716,  -1.0,   0.2,  20.0,   2.6,   0.0,  -2.5, 320.0, 202.4,  73.0,  46.0,  -2.4,  -0.3, 0.031, 26.57,   3.5                          
 FLOAT_BROADCAST,08, 1518469717,  -1.0,   0.1,  20.0,   0.5,   0.0,  -2.3, 320.0, 211.6,  73.0,  48.0,  -1.2,  -0.3, 0.026, 26.70,   3.6                          
 FLOAT_BROADCAST,08, 1518469718,  -1.0,   0.1,  20.0,   0.1,   0.0,  -2.2, 320.0, 225.7,  73.0,  52.1,   0.3,   0.5, 0.032, 26.68,   3.5                          
 FLOAT_BROADCAST,08, 1518469719,  -1.0,   0.2,  20.0,   0.5,   0.0,  -2.0, 320.0, 235.7,  73.0,  53.8,   0.4,  -0.2, 0.029, 26.64,   3.5                          
 FLOAT_BROADCAST,08, 1518469720,  -1.0,   0.2,  20.0,   0.7,   0.0,  -1.9, 320.0, 247.3,  73.0,  56.7,  -0.1,  -0.2, 0.027, 26.53,   3.5                          
 FLOAT_BROADCAST,08, 1518469721,  -1.0,   0.1,  20.0,   0.3,   0.0,  -1.8, 320.0, 259.5,  73.0,  60.8,  -0.6,   0.0, 0.027, 26.56,   3.5                          
 FLOAT_BROADCAST,08, 1518469722,  -1.0,   0.1,  20.0,  -0.1,   0.0,  -1.7, 320.0, 267.3,  73.0,  61.9,  -0.1,  -0.0, 0.035, 26.64,   3.4                          
 FLOAT_BROADCAST,08, 1518469723,  -1.0,   0.1,  20.0,  -0.1,   0.0,  -1.6, 320.0, 286.7,  73.0,  64.3,   0.0,   0.2, 0.032, 26.64,   3.4                          
 FLOAT_BROADCAST,08, 1518469724,  -1.0,   0.1,  20.0,  -0.1,   0.0,  -1.5, 320.0, 290.6,  73.0,  68.1,  -0.1,  -0.1, 0.032, 26.67,   3.4                          
 FLOAT_BROADCAST,08, 1518469725,  -1.0,   0.1,  20.0,  -0.4,   0.0,  -1.5, 320.0, 304.3,  73.0,  69.9,  -0.3,   0.4, 0.027, 26.70,   3.5                          
 FLOAT_BROADCAST,08, 1518469726,  -1.0,   0.1,  20.0,  -0.7,   0.0,  -1.5, 320.0, 306.0,  73.0,  72.8,  -0.2,   0.1, 0.025, 26.58,   3.4                          
 FLOAT_BROADCAST,08, 1518469727,  -1.0,   0.1,  20.0,  -0.9,   0.0,  -1.7, 320.0, 315.4,  73.0,  73.5,  -0.1,  -1.0, 0.038, 26.65,   3.5                          
 FLOAT_BROADCAST,08, 1518469728,  -1.0,  -0.1,  20.0,  -0.9,   0.0,  -1.7, 320.0, 317.2,  73.0,  73.2,  -0.0,  -0.2, 0.026, 26.63,   3.4                          
 FLOAT_BROADCAST,08, 1518469729,  -1.0,  -0.1,  20.0,  -0.9,   0.0,  -1.5, 320.0, 318.0,  73.0,  73.2,   0.0,   0.8, 0.027, 26.65,   3.4                          
 FLOAT_BROADCAST,08, 1518469730,  -1.0,   0.1,  20.0,  -0.9,   0.0,  -1.7, 320.0, 319.0,  73.0,  73.2,   0.1,  -0.2, 0.031, 26.68,   3.4                          
 FLOAT_BROADCAST,08, 1518469731,  -1.0,  -0.0,  20.0,  -0.8,   0.0,  -2.0, 320.0, 317.8,  73.0,  73.2,  -0.0,   0.1, 0.031, 26.61,   3.4                          
 FLOAT_BROADCAST,08, 1518469732,  -1.0,   0.0,  20.0,  -0.9,   0.0,  -2.4, 320.0, 319.0,  73.0,  73.4,  -0.1,   0.1, 0.028, 26.69,   3.5                          
 FLOAT_BROADCAST,08, 1518469733,  -1.0,   0.0,  20.0,  -0.9,   0.0,  -2.7, 320.0, 319.3,  73.0,  73.2,  -0.0,   0.7, 0.039, 26.66,   3.4                          
 FLOAT_BROADCAST,08, 1518469734,  -1.0,   0.1,  20.0,  -0.9,   0.0,  -3.1, 320.0, 318.5,  73.0,  73.2,   0.0,  -0.4, 0.035, 26.75,   3.4                          
 FLOAT_BROADCAST,08, 1518469735,  -1.0,   0.1,  20.0,  -0.9,   0.0,  -3.5, 320.0, 318.6,  73.0,  73.2,   0.0,   0.2, 0.031, 26.59,   3.4                          
        SIT_IDLE,00, 1518469736,  -1.0,   0.1,  20.0,  -0.9,   0.0,  -3.8, 320.0, 319.6,  73.0,  73.2,  -0.0,  -0.7, 0.042, 26.61,   3.4                          
            DIVE,03, 1518469781,   2.0,   0.1, -20.0,  -0.9,   0.0,  -1.7,  72.1, 310.2,  47.5,  71.6,  -0.0,   0.0, 0.029, 26.63,   3.4                          
            DIVE,03, 1518469782,   2.0,   0.2, -20.0,  -0.9,   0.0,  -2.0,  73.1, 296.7,  47.6,  68.7,   0.1,   0.2, 0.027, 26.47,   3.5                          
            DIVE,03, 1518469783,   2.0,   0.2, -20.0,  -0.8,   0.0,  -2.1,  73.7, 286.6,  47.6,  66.8,   0.1,  -0.1, 0.026, 26.65,   3.5                          
            DIVE,03, 1518469784,   2.0,   0.1, -20.0,  -0.6,   0.0,  -2.1,  72.8, 271.6,  47.7,  63.3,   0.2,  -0.5, 0.027, 26.67,   3.5                          
            DIVE,03, 1518469785,   2.0,   0.2, -20.0,  -0.4,   0.0,  -2.0,  74.0, 259.8,  47.9,  61.0,   0.2,   0.1, 0.023, 26.55,   3.6                          
            DIVE,03, 1518469786,   2.0,   0.2, -20.0,  -0.2,   0.0,  -1.9,  74.0, 250.2,  47.9,  58.2,   0.2,  -0.1, 0.030, 26.69,   3.6                          
            DIVE,03, 1518469787,   2.0,   0.2, -20.0,  -0.0,   0.0,  -1.7,  74.1, 236.9,  48.1,  55.2,   0.2,  -0.5, 0.026, 26.55,   3.6                          
            DIVE,03, 1518469788,   2.0,   0.1, -20.0,   0.2,   0.0,  -1.6,  73.0, 225.6,  48.2,  52.8,   0.3,  -0.0, 0.028, 26.69,   3.5                          
            DIVE,03, 1518469789,   2.0,   0.1, -20.0,   0.5,   0.0,  -1.5,  72.4, 212.5,  48.3,  49.7,   0.2,   0.6, 0.024, 26.64,   3.6                          
            DIVE,03, 1518469790,   2.0,   0.1, -20.0,   0.7,   0.0,  -1.5,  73.0, 202.2,  48.4,  47.7,   0.2,  -0.0, 0.028, 26.65,   3.6                          
            DIVE,03, 1518469792,   2.0,   0.2, -20.0,   0.7,   0.0,  -1.4,  73.4, 190.8,  48.3,  48.1,  -0.2,   0.3, 0.025, 26.66,   3.6                          
            DIVE,03, 1518469793,   2.0,   0.1, -20.0,   0.5,   0.0,  -1.6,  72.9, 179.2,  48.2,  48.3,  -0.3,  -0.1, 0.028, 26.62,   3.6                          
            DIVE,03, 1518469794,   2.0,   0.2, -20.0,   0.3,   0.0,  -1.8,  73.1, 165.8,  48.1,  48.5,  -0.2,  -0.1, 0.034, 26.73,   3.6                          
            DIVE,03, 1518469795,   2.0,   0.2, -20.0,   0.1,   0.0,  -2.0,  73.5, 153.3,  48.1,  48.2,  -0.1,  -0.3, 0.028, 26.66,   3.6                          
            DIVE,03, 1518469796,   2.0,   0.2, -20.0,   0.1,   0.0,  -2.2,  74.0, 141.9,  48.0,  48.0,  -0.1,  -0.1, 0.028, 26.77,   3.6                          
            DIVE,03, 1518469797,   2.0,   0.2, -20.0,  -0.1,   0.0,  -2.4,  73.6, 132.6,  47.9,  48.1,  -0.3,  -0.0, 0.027, 26.60,   3.7                          
            DIVE,03, 1518469798,   2.0,   0.2, -20.0,  -0.6,   0.0,  -2.6,  73.9, 119.1,  47.6,  48.3,  -0.6,   0.3, 0.025, 26.56,   3.7                          
            DIVE,03, 1518469799,   2.0,   0.2, -20.0,  -1.3,   0.0,  -2.4,  74.3, 106.5,  47.2,  47.7,  -0.8,   0.2, 0.026, 26.67,   3.7                          
            DIVE,03, 1518469800,   2.0,   0.2, -20.0,  -2.2,   0.0,  -2.4,  73.8,  97.5,  46.7,  47.4,  -1.0,   0.3, 0.028, 26.63,   3.6                          
            DIVE,03, 1518469801,   2.0,   0.2, -20.0,  -3.4,   0.0,  -2.3,  73.0,  88.6,  46.0,  46.8,  -1.2,  -0.2, 0.028, 26.69,   3.7                          
            DIVE,03, 1518469802,   2.0,   0.2, -20.0,  -4.7,   0.0,  -2.0,  75.0,  85.5,  45.2,  45.9,  -1.5,  -0.3, 0.023, 26.64,   3.6                          
            DIVE,03, 1518469803,   2.0,   0.2, -20.0,  -6.4,   0.0,  -1.7,  74.4,  80.2,  44.4,  45.5,  -1.6,  -0.4, 0.027, 26.63,   3.7                          
            DIVE,03, 1518469804,   2.0,   0.3, -20.0,  -7.8,   0.0,  -1.4,  76.2,  78.7,  43.8,  44.3,  -1.3,   0.4, 0.032, 26.69,   3.6                          
            DIVE,03, 1518469805,   2.0,   0.4, -20.0,  -9.0,   0.0,  -0.8,  78.2,  78.0,  43.3,  44.0,  -1.0,  -0.1, 0.029, 26.52,   3.7                          
            DIVE,03, 1518469806,   2.0,   0.4, -20.0,  -9.9,   0.0,  -0.5,  78.9,  78.2,  42.9,  43.2,  -0.7,   0.4, 0.026, 26.59,   3.7                          
            DIVE,03, 1518469807,   2.0,   0.5, -20.0, -10.4,   0.0,  -0.1,  79.2,  78.0,  42.7,  43.2,  -0.4,   0.4, 0.032, 26.50,   3.7                          
            DIVE,03, 1518469808,   2.0,   0.5, -20.0, -10.7,   0.0,  -0.3,  80.9,  78.5,  42.6,  42.6,  -0.2,   0.3, 0.025, 26.68,   3.7                          
            DIVE,03, 1518469809,   2.0,   0.8, -20.0, -10.9,   0.0,  -0.2,  85.1,  79.8,  42.5,  42.6,  -0.2,   0.9, 0.025, 26.66,   3.7                          
            DIVE,03, 1518469810,   2.0,   0.8, -20.0, -11.2,   0.0,  -0.3,  86.6,  81.8,  42.3,  42.6,  -0.4,  -0.4, 0.030, 26.65,   3.6                          
            DIVE,03, 1518469811,   2.0,   0.9, -20.0, -11.7,   0.0,  -0.6,  88.0,  84.1,  41.9,  42.5,  -0.7,  -0.4, 0.030, 26.70,   3.7                          
            DIVE,03, 1518469812,   2.0,   1.0, -20.0, -12.6,   0.0,  -1.1, 110.0,  86.0,  41.5,  42.0,  -1.0,   0.4, 0.029, 26.60,   3.7                          
            DIVE,03, 1518469813,   2.0,   0.9, -20.0, -13.6,   0.0,  -1.6,  89.0,  87.9,  40.9,  41.5,  -1.1,   0.2, 0.031, 26.63,   3.7                          
            DIVE,03, 1518469814,   2.0,   1.2, -20.0, -14.7,   0.0,  -1.9, 110.0,  91.0,  40.4,  40.4,  -1.1,  -0.2, 0.030, 26.63,   3.7                          
            DIVE,03, 1518469815,   2.0,   1.2, -20.0, -15.8,   0.0,  -2.1, 110.0,  97.3,  39.9,  40.4,  -1.0,  -0.5, 0.026, 26.80,   3.7                          
            DIVE,03, 1518469816,   2.0,   1.3, -20.0, -16.7,   0.0,  -2.3, 110.0, 101.5,  39.5,  39.8,  -0.8,  -0.2, 0.024, 26.72,   3.7                          
            DIVE,03, 1518469817,   2.0,   1.5, -20.0, -17.3,   0.0,  -2.4, 110.0, 103.3,  39.2,  39.6,  -0.5,   0.5, 0.030, 26.66,   3.7                          
            RISE,04, 1518469818,  -1.0,   1.5,  20.0, -17.7,   0.0,  -2.4, 159.5, 107.5,  19.1,  38.7,  -0.2,  -0.1, 0.035, 26.64,   3.7                          
